WORD	PHONETICS
healthier	hɛlθiər
information	ɪnfərmeɪʃən
society	səsaɪəti
pandemonium	pændəmoniəm
suitor	sutər
spirit	spɪrɪt
job	dʒɑb
ineffable	ɪnɛfəbəl
oddity	ɑdəti
sculpture	skʌlptʃər
spade	speɪd
admirer	ədmaɪrər
better	bɛtər
cousin	kʌzən
standard	stændərd
pocket	pɑkət
circlet	sɜrklət
impotency	ɪmpətənsi
tower	taʊər
vibrant	vaɪbrənt
hungrily	hʌŋgrəli
lair	lɛr
womanliness	wʊmənlinəs
provision	prəvɪʒən
declare	dɪklɛr
diversify	daɪvɜrsəfaɪ
adjudge	əʤʌʤ
vilipand	vɪlɪpænd
foliage	foʊliɪʤ
mentality	mɛntæləti
retrospect	rɛtrəspɛkt
ambition	æmbɪʃən
tradesman	treɪdzmən
overshoe	oʊvərʃu
sedulous	sɛʤələs
plagiarist	pleɪʤərɪst
catalogue	kætəlɔg
richness	rɪtʃnəs
condemnable	kəndɛməbəl
tribute	trɪbjut
shut	ʃʌt
jesuit	ʤɛzjuɪt
nonappearance	nɑnəpɪrəns
judciousness	ʤudɪʃəsnəs
denote	dɪnoʊt
oracle	ɔrəkəl
piquancy	pikənsi
circuitous	sɜrkjuɪtəs
prattle	prætəl
nicety	naɪsəti
northward	nɔrθwərd
gypsy	ʤɪpsi
valley	væli
drive	draɪv
oblong	ɑblɔŋ
assertion	əsɜrʃən
sterling	stɜrlɪŋ
deceive	dɪsiv
guy	gaɪ
concurrent	kənkɜrənt
steadfast	stɛdfæst
pleasant	plɛzənt
denomination	dɪnɑmɪneɪʃən
regeneration	riʤɛnəreɪʃən
knit	nɪt
comedy	kɑmədi
universalism	junəvɜrsəlɪzəm
cogitative	kɑʤəteɪtɪv
turquoise	tɜrkwɔɪz
untransferable	ʌntrænsfɜrəbəl
write	raɪt
transaction	trænzækʃən
magnitude	mægnɪtud
statesman	steɪtsmən
signable	saɪnəbəl
unanswerable	ʌnænsərəbəl
gangrene	gæŋgrin
elucidation	ɪlusɪdeɪʃən
cream	krim
desire	dɪzaɪər
place	pleɪs
bondage	bɑndɪʤ
squire	skwaɪər
ownerless	oʊnərləs
aspersion	əspɜrʒən
lieutenant	lutɛnənt
democracy	dɪmɑkrəsi
rampancy	ræmpənsi
vaccinate	væksɪneɪt
pucker	pʌkər
intercede	ɪntərsid
heel	hil
vehicular	viɪkjələr
austere	ɔstɪr
preservation	prɛzərveɪʃən
offset	ɔfsɛt
isle	aɪl
lurid	lʊrɪd
hopeful	hoʊpfəl
secretarial	sɛkrətɛriəl
surface	sɜrfəs
prim	prɪm
promulgator	prɑməlgeɪtər
diphthong	dɪfθɔŋ
impugn	ɪmpjun
pardonable	pɑrdənəbəl
flame	fleɪm
pacific	pəsɪfɪk
remote	rimot
unruly	ʌnruli
offhand	ɔfhænd
interruption	ɪntərʌpʃən
soundless	saʊndləs
thoroughly	θʌrəli
undivided	ʌndɪvaɪdɪd
circumnavigator	sɜrkəmnævɪgeɪtər
unintellectual	ʌnɪntəlɛktʃuəl
native	neɪtɪv
steer	stɪr
ingeniousness	ɪndʒiniəsnəs
linoleum	lɪnoliəm
romp	rɑmp
imperfect	ɪmpɜrfɪkt
sphinx	sfɪŋks
twine	twaɪn
pelt	pɛlt
horizon	hərɑɪzən
tricycle	trɑɪsɪkəl
ray	reɪ
defile	dɪfaɪl
beneficiary	bɛnəfɪʃiɛri
contractible	kəntrɑktəbəl
prevail	prɪveɪl
imminence	ɪmɪnəns
inmost	ɪnmost
purport	pɜrpɔrt
it	ɪt
rag	ræg
condensable	kəndɛnsəbəl
prospectus	prəspɛktəs
feat	fit
out	aʊt
monumental	mɑnjumɛntəl
undulation	ʌndjuleɪʃən
faction	fækʃən
lid	lɪd
restrainedly	rɪstreɪnɪdli
hesitancy	hɛzɪtənsi
goose	gus
sedentary	sɛdənteri
faun	fɔn
delve	dɛlv
glisten	glɪsən
weakness	wiknəs
vitrite	vɪtraɪt
neighbor	neɪbər
token	tokən
stertorous	stɜrtərəs
reference	rɛfərəns
literary	lɪtərɛri
legalization	liɡəlaɪzeɪʃən
disposition	dɪspəzɪʃən
decade	dɛkeɪd
scream	skriːm
disprove	dɪspruːv
tramp	træmp
unfit	ʌnfɪt
flail	fleɪl
nonsense	nɑnsɛns
yea	jeɪ
rear	rɪr
comity	kɑmɪti
disapprove	dɪsəpruːv
participle	pɑrtɪsɪpəl
heal	hiːl
mountain	maʊntən
race	reɪs
flat	flæt
animation	ænɪmeɪʃən
zeal	ziːl
jungle	dʒʌŋɡəl
portraiture	pɔrtrɪtʃər
analysis	ənæləsɪs
denim	dɛnɪm
scalp	skælp
poultice	poʊltɪs
there	ðɛr
mental	mɛntəl
imperial	ɪmpɪriəl
forearm	fɔrɑrm
liquor	lɪkər
affirm	əfɜrm
inconceivable	ɪnkənsiːvəbəl
tavern	tævərn
consecutive	kənsɛkjətɪv
ineffective	ɪnɪfɛktɪv
reliable	rɪlaɪəbəl
rosary	roʊzəri
extremist	ɪkstriːmɪst
parliament	pɑrləmənt
uncertainty	ʌnsɜrtənti
calculative	kælkjəleɪtɪv
babble	bæbəl
tutelage	tuːtəlɪdʒ
sepia	siːpiə
marry	mæri
several	sɛvərəl
commence	kəmɛns
pique	pik
topographical	təpəɡræfɪkəl
precarious	prɪkɛəriəs
kaiser	kaɪzər
uncomplaining	ʌnkəmpleɪnɪŋ
stunt	stʌnt
refutable	rɪfjutəbəl
personality	pɜrsənælɪti
reduction	rɪdʌkʃən
brilliant	brɪljənt
dumfound	dʌmfaʊnd
simutaneous	sɪmjuteɪniəs
vociferant	voʊsɪfərənt
incidental	ɪnsɪdɛntəl
impute	ɪmpjut
consequent	kɑnsɪkwɛnt
dishearten	dɪshɑrtən
porrige	pɔrɪdʒ
cavalry	kævəlri
derision	dɪrɪʒən
tobacconist	təbækənɪst
amputation	æmpjuteɪʃən
unfold	ʌnfoʊld
retardment	rɪtɑrdmənt
magnesia	mæɡniʒə
banner	bænər
palatible	pælətəbəl
kilogram	kɪləɡræm
chef	ʃɛf
canter	kæntər
mariner	mærɪnər
fathom	fæðəm
brother	brʌðər
rule	rul
triviality	trɪviælɪti
spectator	spɛkteɪtər
spurt	spɜrt
brochure	broʊʃʊr
cellulose	sɛljuloʊs
predestination	pridɛstɪneɪʃən
sequel	sikwəl
elapse	ɪlæps
discomfort	dɪskʌmfərt
career	kərɪr
hibernal	haɪbɜrnəl
genesis	dʒɛnəsɪs
sharp	ʃɑrp
irish	aɪrɪʃ
inoffensive	ɪnəfɛnsɪv
behindhand	bɪhaɪndhænd
superimpose	supərɪmpoʊz
craven	kreɪvən
propensity	prəpɛnsɪti
showy	ʃoʊi
expend	ɪkspɛnd
compass	kʌmpəs
meliorator	miliəreɪtər
quotation	kwoʊteɪʃən
flay	fleɪ
commend	kəmɛnd
creaminess	kriminis
gait	geɪt
depress	dɪprɛs
stack	stæk
competence	kɑmpətəns
ground	graʊnd
teacher	titʃər
regime	rəʒim
photograph	foʊtəgræf
fondness	fɑndnəs
violent	vaɪələnt
sign	saɪn
dream	drim
selfish	sɛlfɪʃ
incision	ɪnsɪʒən
apprehensive	æprɪhɛnsɪv
illiterate	ɪlɪtərət
zealotry	zɛlətri
counter	kaʊntər
glimmer	glɪmər
contrariness	kɑntrɛrinis
meterage	mitərɪdʒ
help	hɛlp
work	wɜrk
guilty	gɪlti
hearsay	hɪrseɪ
outgrowth	aʊtgroʊθ
benedict	bɛnədɪkt
soothe	suð
construe	kənstru
pantheism	pænθiɪzəm
free	fri
raised	reɪzd
antepenult	æntipɪnʌlt
immigrant	ɪmɪgrənt
true	tru
irritant	ɪrɪtənt
intoxicate	ɪntɑksɪkeɪt
fir	fɜr
minimize	mɪnɪmaɪz
imperative	ɪmˈpɛrətɪv
manlike	mænlaɪk
backbone	bækboʊn
clean	klin
tawny	tɔni
ranger	reɪndʒər
monotonous	məˈnɑtənəs
clerk	klɜrk
ajar	əˈdʒɑr
slump	slʌmp
team	tim
blaspheme	blæsˈfim
segregation	sɛgrəˈgeɪʃən
hawk	hɔk
undoubted	ʌnˈdaʊtɪd
imprisonment	ɪmˈprɪzənmənt
government	gʌvərnmənt
ancestor	ˈænsɛstər
inattentive	ɪnəˈtɛntɪv
gender	dʒɛndər
caramel	kærəməl
intolerabe	ɪnˈtɑlərəbəl
superintendent	supərɪnˈtɛndənt
clinch	klɪntʃ
somewhere	sʌmwɛr
insert	ɪnˈsɜrt
parallelism	pærəˈlɛlɪzəm
warrantable	wɔrəntəbəl
clan	klæn
glee	gli
neglectful	nɪˈglɛktfəl
inconsolable	ɪnkənˈsoʊləbəl
silence	saɪləns
experience	ɪkˈspɪriəns
transubstantiation	trænsəbstænʃiˈeɪʃən
sheriff	ʃɛrɪf
bloomingly	blumɪŋli
puppet	pʌpɪt
refrain	rɪˈfreɪn
grant	grænt
positive	pɑzətɪv
domesticate	dəˈmɛstɪkeɪt
dietetic	daɪəˈtɛtɪk
value	vælju
insufferable	ɪnˈsʌfərəbəl
connubial	kəˈnubiəl
noisy	nɔɪzi
mausoleum	mɔsəˈliəm
pound	paʊnd
percolate	pɜrkəleɪt
invest	ɪnvɛst
totem	toʊtəm
foundry	faʊndri
foreclose	fɔrkloʊz
fruit	frut
creosote	kriəsoʊt
cleanse	klɛnz
copy	kɑpi
mercantile	mərkəntaɪl
smudge	smʌdʒ
prude	prud
sophistical	səfɪstɪkəl
trinomial	traɪnoʊmiəl
deputation	dɛpjuteɪʃən
german	dʒərmən
axle	æksəl
crabonize	kræbənaɪz
rhubarb	rubɑrb
assailable	əseɪləbəl
derogation	dɛrəgeɪʃən
dive	daɪv
district	dɪstrɪkt
rare	rɛr
wipe	waɪp
resign	rɪzaɪn
mundane	mʌndeɪn
inopportune	ɪnɑpərtun
discovery	dɪskʌvəri
plug	plʌg
notoriety	noʊtəraɪəti
stately	steɪtli
gyration	dʒaɪreɪʃən
overshadow	oʊvərʃædoʊ
insidious	ɪnsɪdiəs
dean	din
worker	wərkər
permeable	pərmiəbəl
tangerine	tændʒərin
impatience	ɪmpeɪʃəns
mash	mæʃ
vitally	vaɪtəli
britannia	brɪtæniə
happen	hæpən
ungainly	ʌngeɪnli
jolted	dʒoʊltəd
pursue	pərsu
flop	flɑp
rightly	raɪtli
client	klaɪənt
coverlet	kʌvərlət
chorographer	kəˌrɑgrəfər
wit	wɪt
choose	tʃuz
profile	proʊfaɪl
bookkeeper	bʊkˌkipər
insult	ɪnˈsʌlt
scuttle	skʌtl
hirsute	hərˈsut
stretcher	strɛtʃər
singularly	sɪŋgjələrli
replace	rɪˈples
casino	kəˈsinoʊ
mediate	ˈmidiˌet
sanctified	ˈsæŋktəˌfaɪd
incarnate	ɪnˈkɑrˌnet
whereby	wɛrˈbaɪ
beaver	ˈbivər
cucumber	ˈkjuˌkʌmbər
impudence	ˈɪmpjədəns
cot	kɑt
bandit	ˈbændɪt
sanguine	ˈsæŋgwɪn
depletion	dɪˈpliʃən
squib	skwɪb
crunch	krʌntʃ
honor	ˈɑnər
cardinalate	ˈkɑrdənəˌlet
docility	doʊˈsɪləti
incomparable	ɪnˈkɑmpərəbəl
waddle	ˈwɑdl
crier	ˈkraɪər
longingly	ˈlɔŋɪŋli
fabulous	ˈfæbjələs
throttle	ˈθrɑtl
instructor	ɪnˈstrʌktər
belief	bəˈlif
sovereign	ˈsɑvrən
inestimable	ɪnˈɛstəməbəl
turnpike	ˈtərnˌpaɪk
busily	ˈbɪzəli
tardily	ˈtɑrdəli
aspen	ˈæspən
presentable	prɪˈzɛntəbəl
unnoticed	ʌnˈnoʊtɪst
disclose	dɪsˈkloʊz
forefather	ˈfɔrˌfɑðər
cavity	ˈkævəti
liege	lidʒ
crab	kræb
rightful	ˈraɪtfəl
corroborate	kəˌrɒbəreɪt
daughter	dɔtər
lonesome	loʊnsəm
irresistible	ɪrɪˌzɪstəbəl
scramble	skræmbəl
scintillate	sɪntəleɪt
windowpane	wɪndoʊpeɪn
warlike	wɔrlaɪk
forum	fɔrəm
contiguous	kənˌtɪgjuəs
imperturability	ɪmpərˌtɜrbəˌbɪləti
renewal	rɪˌnuəl
fatten	fætən
parade	pəˌreɪd
surrender	səˌrɛndər
oath	oʊθ
illegal	ɪˌligəl
inaccessible	ɪnækˌsɛsəbəl
find	faɪnd
vagabond	vægəbɒnd
speech	spitʃ
connectative	kəˌnɛktətɪv
righteousness	raɪtʃəsnəs
synthetic	sɪnˌθɛtɪk
corroborative	kəˌrɒbəreɪtɪv
slough	slaʊ
sorrowful	sɒroʊfəl
active	æktɪv
splinter	splɪntər
whim	wɪm
prince	prɪns
proprietary	prəˌpraɪəˌtɛri
waltzer	wɔltsər
stencil	stɛnsəl
aboriginal	æbəˌrɪdʒənəl
penult	pɪˌnʌlt
institution	ɪnstɪˌtuʃən
overhead	oʊvərˌhɛd
burgundy	bɜrgəndi
allegiance	əˌlidʒəns
philanthropy	fɪˌlænθrəpi
chamber	tʃeɪmbər
rectify	rɛktɪfaɪ
witchcraft	wɪtʃkræft
opinion	əˌpɪnjən
logic	lɒdʒɪk
miserable	mɪzərəbəl
musty	mʌsti
opaqueness	oʊˌpeɪknəs
muzzle	mʌzəl
creepiness	kripinəs
unwary	ʌnwɛri
implant	ɪmplænt
circumvent	sɜrkəmvɛnt
influential	ɪnfluɛnʃəl
baptist	bæptɪst
capful	kæpfʊl
keyboard	kibɔrd
complicity	kəmplɪsɪti
macadamize	məkædəmaɪz
illumine	ɪlumɪn
propotioned	prəpoʊʃənd
sturgeon	stɜrdʒən
amatory	æmətɔri
flicker	flɪkər
triad	traɪæd
veracity	vəræsɪti
valor	vælər
droll	droʊl
january	dʒænjuɛri
anagrammatical	ænəɡrəmætɪkəl
palpitation	pælpɪteɪʃən
incomprehensible	ɪnkɑmprɪhɛnsɪbəl
fringe	frɪndʒ
understand	ʌndərstænd
knowledge	nɑlɪdʒ
price	praɪs
practitioner	præktɪʃənər
violence	vaɪələns
phraseology	freɪziɑlədʒi
toy	tɔɪ
shiftless	ʃɪftləs
suggestion	səɡdʒɛstʃən
synod	sɪnəd
softness	sɔftnəs
shipboard	ʃɪpbɔrd
freshen	frɛʃən
conciseness	kənsaɪsnəs
panoply	pænəpli
dame	deɪm
momentous	moʊmɛntəs
spring	sprɪŋ
pearl	pɜrl
ornamentor	ɔrnəmɛntər
canton	kæntɑn
rupee	rupi
taxable	tæksəbəl
natatorium	neɪtətɔriəm
shore	ʃɔr
buffet	bəfeɪ
permanent	pɝmənənt
worry	wɝi
brutalize	brutəlaɪz
abstract	æbstrækt
smelt	smɛlt
loquacity	loʊkwæsəti
mortgagor	mɔrɡəɡɔr
sensation	sɛnseɪʃən
stop	stɑp
craze	kreɪz
minuend	mɪnjuɛnd
amass	əmæs
cord	kɔrd
noxious	nɑkʃəs
cookery	kʊkəri
therefore	ðɛrfɔr
disadvantage	dɪsədvæntɪdʒ
strong	strɔŋ
frigid	frɪdʒɪd
ligature	lɪɡətʃɜr
retrench	rɪtrɛntʃ
directness	dərɛktnəs
reprint	ripɹɪnt
reservoir	rɛzərvwɑr
centenary	sɛntənɛri
prosperous	prɑspərəs
hub	hʌb
department	dɪpɑrtmənt
songful	sɔŋfʊl
architect	ɑrkətɛkt
girt	ɡɝt
throat	θroʊt
spaniard	spænjərd
oppressor	əprɛsər
statute	stætʃut
plus	plʌs
winged	wɪŋd
chute	ʃut
seemingly	simɪŋli
roof	ruf
chuck	tʃʌk
fond	fɑnd
orderable	ɔrdərəbəl
cricket	krɪkət
limousine	lɪməzin
expression	ɪksprɛʃən
diction	dɪkʃən
advisability	ədvaɪzəbɪləti
dispatch	dɪspætʃ
irruption	ɪrʌpʃən
covet	kʌvət
invigorate	ɪnvɪgəreɪt
laryngitis	lærɪndʒaɪtɪs
assert	əsɜrt
deformity	dɪfɔrmɪti
unimpeded	ʌnɪmpidɪd
alas	əlæs
precipituous	prɪsɪpɪtʃuəs
legalize	ligəlaɪz
chlorate	klɔreɪt
lyrically	lɪrɪkəli
luster	lʌstər
castigation	kæstɪgeɪʃən
bedraggle	bɪdrægəl
conservation	kɑnsərveɪʃən
soil	sɔɪl
bronchitis	brɑŋkaɪtɪs
tongue	tʌŋ
adolescent	ædəlɛsənt
disrepute	dɪsrɪpjut
gesticulate	dʒɛstɪkjuleɪt
moderate	mɑdəreɪt
conversational	kɑnvərseɪʃənəl
patter	pætər
madden	mædən
lunar	lunər
dreamer	drimər
sachet	sæʃeɪ
zephyr	zɛfər
occurrence	əkɜrəns
moveable	muvəbəl
balance	bæləns
scourge	skɜrdʒ
cider	saɪdər
tackle	tækəl
assignable	əsaɪnəbəl
leak	lik
pass	pæs
secretion	sɪkriʃən
characteristical	kærəktərɪstɪkəl
multudinous	mʌltudɪnəs
persuasive	pərsweɪsɪv
artisan	ɑrtɪzən
sirloin	sɜrlɔɪn
motherinlaw	mʌðərɪnlɔ
distinctive	dɪstɪŋktɪv
amperometer	æmpərɑmɪtər
deplorability	dɪplɔrəbɪlɪti
winsomeness	wɪnsəmnəs
decreeable	dɪkriəbəl
pomade	pəmeɪd
peal	pil
baggage	bægɪdʒ
gentry	dʒɛntri
jetsam	dʒɛtsæm
stiff	stɪf
pantomimist	pæntəmaɪmɪst
try	traɪ
lizard	lɪzərd
preferential	prɛfəɛnʃəl
clever	klɛvər
effect	ɪfɛkt
flip	flɪp
degree	dɪgri
soda	soʊdə
washout	wɒʃaʊt
window	wɪndoʊ
detonation	dɛtəneɪʃən
redolent	rɛdələnt
lower	loʊər
amongst	əmʌŋst
racket	rækɪt
thatch	θætʃ
circularize	sərkjələraɪz
tepidity	təpɪdɪti
unkempt	ʌnkɛmpt
cantankerous	kæntæŋkərəs
abolish	əbɒlɪʃ
florescence	flɔrɛsəns
assyrian	əsɪriən
wolfish	wʊlfɪʃ
swing	swɪŋ
express	ɪksprɛs
moroseness	məroʊsnəs
nomination	nɒmɪneɪʃən
adventurer	ædvɛntʃərər
inoculate	ɪnɒkjuleɪt
uncongenial	ʌnkəndʒiniəl
toilet	tɔɪlət
wheeze	wiz
revenue	rɛvənu
row	roʊ
brown	braʊn
indicate	ɪndɪkeɪt
nationalism	næʃənəlɪzəm
civility	sɪvɪlɪti
conversant	kənvərsənt
pedal	pɛdəl
breadth	brɛdθ
duplicate	dupləkeɪt
wordless	wɜrdləs
tyro	taɪroʊ
swan	swɑn
realize	riəlaɪz
chancellorship	tʃænsələrʃɪp
consecution	kɑnsəkjuʃən
rap	ræp
blackness	blæknəs
shady	ʃeɪdi
overtake	oʊvərteɪk
zaffer	zæfər
abnormal	æbnɔrməl
mastiff	mæstɪf
drift	drɪft
originate	əˈrɪdʒəneɪt
loop	lup
serviceable	sɜrvɪsəbəl
capitulate	kəpɪtʃəleɪt
partial	pɑrʃəl
calcimine	kælsəmaɪn
septum	sɛptəm
surpass	sərpæs
spoonful	spunfʊl
departmental	dipɑrtmɛntəl
travel	trævəl
prevarication	prɪværɪkeɪʃən
divide	dɪvaɪd
wile	waɪl
inclement	ɪnklɛmənt
affair	əfɛr
totter	tɑtər
appointment	əpɔɪntmənt
unless	ənlɛs
subjoin	səbdʒɔɪn
economic	ɛkənɑmɪk
crestfallen	krɛstfɔlən
misdemeanor	mɪsdɪminər
infallibility	ɪnfæləbɪləti
electromagnet	ɪlɛktroʊmægnət
organism	ɔrgənɪzəm
foresight	fɔrsaɪt
riparian	raɪpɛriən
busybody	bɪzibɑdi
sully	səli
fiduciary	fɪduʃiɛri
athletic	æθlɛtɪk
trachoma	trəkoʊmə
baronet	bærənət
convolution	kɑnvəluʃən
fleet	flit
compliable	kəmplaɪəbəl
babylonian	bæbɪloʊniən
canada	kænədə
ardor	ɑrdər
applause	əplɔz
birthday	bɜrθdeɪ
opprobrium	əproʊbriəm
decompose	dikəmpoʊz
inducement	ɪndusm�ənt
inebriate	ɪnibriət
impartial	ɪmpɑrʃəl
cluster	klʌstər
contemn	kəntem
wonderment	wʌndərmənt
silk	sɪlk
federalist	fedərəlɪst
clarity	klærəti
mindful	maɪndfəl
mason	meɪsən
plagiarize	pleɪdʒəraɪz
inefficacy	ɪnefɪkəsi
speculative	spekjələtɪv
peasant	pezənt
whitefish	waɪtfɪʃ
indefatigible	ɪndɪfætɪgəbəl
poor	pʊr
queenliness	kwinlinəs
science	saɪəns
abundance	əbʌndəns
jig	dʒɪg
hind	haɪnd
convive	kənvaɪv
mucous	mjukəs
humiliate	hjumɪlieɪt
hymn	hɪm
observable	əbzɜrvəbəl
counsel	kaʊnsəl
multigraph	mʌltiɡræf
rehearsal	rihɜrsəl
explode	ɪksploʊd
indorse	ɪndɔrs
unaimous	juneɪməs
crescent	kresənt
parricide	pærɪsaɪd
motorist	moʊtərɪst
acceptability	əkseptəbɪləti
deteriorate	dɪtɪriəreɪt
mode	moʊd
aha	ɑhɑ
vaunt	vɔnt
surcease	sərsis
skim	skɪm
studio	studɪoʊ
curb	kərb
literature	lɪtərətʃər
salutation	sæluteɪʃən
gage	geɪdʒ
traitorous	treɪtərəs
halloween	hæloʊin
arraignment	əreɪnmənt
liberation	lɪbəreɪʃən
impedimenta	ɪmpɛdɪmɛntə
chronology	krənɑlədʒi
teteatete	teɪtɑteɪt
conspicuous	kənspɪkjuəs
parapet	pærəpɪt
statical	stætɪkəl
quietus	kwaɪitəs
suspiration	sʌspɪreɪʃən
hare	hɛr
transfer	trænsfər
forester	fɔrɪstər
ration	ræʃən
christen	krɪsən
blissful	blɪsfəl
incongruity	ɪnkɑŋgruɪti
situate	sɪtʃueɪt
andiron	ændaɪərn
rabbit	ræbɪt
ingenious	ɪndʒiniəs
lavish	lævɪʃ
verily	vɛrɪli
humanist	hjumənɪst
reform	rifɔrm
fell	fɛl
eke	ik
eczema	ɛksɪmə
spirituous	spɪrɪtʃuəs
perquisite	pərkwɪzɪt
flaw	flɔ
poorhouse	pʊrhaʊs
exportation	ɛkspɔrteɪʃən
contractility	kɑntræktɪləti
chilblain	tʃɪlbleɪn
perforation	pərfəreɪʃən
intuitive	ɪntuɪtɪv
coziness	kozinəs
laughterless	læftərlɛs
dictograph	dɪktəgræf
smallness	smɔlnəs
instant	ɪnstənt
memorize	mɛməraɪz
dramatize	drɑmətaɪz
sapphire	sæfaɪər
confection	kənfɛkʃən
migration	maɪgreɪʃən
unalloyed	ʌnəlɔɪd
hammock	hæmək
thereon	ðɛrɑn
prayer	prɛər
universalist	junəvɜrsəlɪst
function	fʌŋkʃən
unbreakable	ʌnbreɪkəbəl
tinker	tɪŋkər
imbibe	ɪmbaɪb
cafe	kæfeɪ
misquote	mɪskwoʊt
imperturable	ɪmpɜrtərəbəl
behind	bɪhaɪnd
dairymaid	dɛrimeɪd
artlessness	ɑrtləsnəs
bicarbonate	baɪkɑrbəneɪt
america	əmɛrɪkə
palliate	pælieɪt
opposition	ɑpəzɪʃən
cauterism	kɔtərɪzəm
malformation	mælfɔrmeɪʃən
storminess	stɔrmɪnəs
spot	spɑt
ambidextrous	æmbɪdɛkstrəs
starve	stɑrv
regent	ridʒənt
speculation	spɛkjuleɪʃən
discomfiture	dɪskʌmfɪtʃər
unsung	ʌnsʌŋ
revenge	rɪvɛndʒ
british	brɪtɪʃ
swiftness	swɪftnəs
spanish	spænɪʃ
lurch	lɜrtʃ
pretense	prɪtɛns
thrum	θrʌm
recurrent	rɪkɜrənt
squint	skwɪnt
lithograph	lɪθəgræf
sophistry	sɑfɪstri
perfidy	pɜrfɪdi
swiss	swɪs
castigate	kæstəgeɪt
beardless	bɪrdləs
humane	hjumeɪn
naive	naɪiv
muscular	mʌskjələr
brave	breɪv
preoccupation	priɒkjəpeɪʃən
fiddle	fɪdəl
baptize	bæptaɪz
turner	tɜrnər
kaleidoscope	kəlaɪdəskoʊp
grade	greɪd
centerpiece	sɛntərpis
tribunal	traɪbjunəl
scholarship	skɒlərʃɪp
sentinel	sɛntɪnəl
letter	lɛtər
flap	flæp
largest	lɑrdʒɪst
virtuous	vɜrtʃuəs
pack	pæk
largely	lɑrdʒli
mutable	mjutəbəl
medly	mɛdli
sacrificial	sækrɪfɪʃəl
quell	kwɛl
fern	fɜrn
imbue	ɪmbju
unity	junɪti
flour	flaʊər
anxious	æŋkʃəs
sear	sɪər
sample	sæmpəl
thereupon	ðɛərəpɒn
cantharis	kænθərɪs
grandeur	grændʒər
swoop	swup
horseshoe	hɔrʃu
chemistry	kɛmɪstri
honorable	ɒnərəbəl
perverseness	pərvɜrsnəs
cattle	kætəl
cardboard	kɑrdbɔrd
pervade	pərveɪd
clover	kloʊvər
sedge	sɛdʒ
lighten	laɪtən
youngster	jʌŋstər
fade	feɪd
shift	ʃɪft
subterranean	sʌbtəreɪniən
destitution	dɛstɪtuʃən
all	ɔl
rebuke	rɪbjuk
sorghum	sɔrɡəm
govern	ɡʌvərn
electrolyze	ɪlɛktrəlaɪz
thug	θʌɡ
ravel	rævəl
diffuse	dɪfjuz
gruff	ɡrʌf
portable	pɔrtəbəl
official	əfɪʃəl
propinquity	prəpɪŋkwɪti
husky	hʌski
impurity	ɪmpjʊrɪti
infernal	ɪnfɜrnəl
chairmanship	tʃɛrmənʃɪp
harder	hɑrdər
beforehand	bɪfɔrhænd
intransitive	ɪntrænsɪtɪv
nationalization	næʃənəlaɪzeɪʃən
vernal	vɜrnəl
bedlam	bɛdləm
improvement	ɪmpruvmənt
query	kwɪri
osseous	ɑsiəs
attorneyship	ətɜrniʃɪp
bisect	baɪsɛkt
projection	prəʤɛkʃən
bitterness	bɪtərnɪs
orthography	ɔrθɑɡrəfi
capitular	kəpɪtʃələr
transit	trænsɪt
forgot	fərɡɑt
dishonorable	dɪsɑnərəbəl
literalism	lɪtərəlɪzəm
cleavage	klivɪʤ
unconsumed	ʌnkənsumɪd
jagged	ʤæɡɪd
debate	dɪbeɪt
recital	rɪsaɪtəl
reflection	rɪflɛkʃən
proudly	praʊdli
parliamentory	pɑrləmɛntəri
reprieve	rɪpriv
phraseopgram	freɪziəɡræm
slip	slɪp
coachman	koʊtʃmən
tiptoe	tɪptoʊ
modulate	mɑʤəleɪt
ox	ɑks
canine	keɪnaɪn
constitutionalist	kɑnstɪtuʃənəlɪst
mannerism	mænərɪzəm
oversight	oʊvərsaɪt
weakly	wikli
clash	klæʃ
traitor	treɪtər
tardiness	tɑrdɪnəs
roll	roʊl
sincerity	sɪnsɛrɪti
rhinestone	raɪnstoʊn
whip	wɪp
inhuman	ɪnhjumən
magnificient	mæɡnɪfɪsənt
hungry	hʌŋɡri
scruple	skrupəl
adaptable	ədæptəbəl
violable	vaɪələbəl
tontine	tɑntin
roominess	rumɪnəs
acrobat	ækrəbæt
crudity	krudɪti
turpentine	tɜrpəntaɪn
concretion	kɑnkriʃən
aesthetic	ɛsθɛtɪk
handicap	hændikæp
poultry	poʊltri
meat	mit
cognition	kɑɡnɪʃən
sublime	səblaɪm
cavalcade	kævəlkeɪd
fakir	fəkɪr
thwart	θwɔrt
obsequious	əbsikwiəs
path	pæθ
comber	koʊmər
jacose	dʒəkoʊs
distracted	dɪstræktɪd
nugatory	nuɡətɔri
unaided	ʌneɪdɪd
jehovah	dʒəhoʊvə
carbonization	kɑrbənaɪzeɪʃən
domination	dɑmɪneɪʃən
lump	lʌmp
marble	mɑrbəl
domicile	dɑmɪsaɪl
seamanlike	simənlaɪk
please	pliz
taboret	tæbəret
roughen	rʌfən
trophy	trəʊfi
transmigration	trænzmaɪgreɪʃən
ominous	ɒmɪnəs
ugliness	ʌɡlinəs
temperanco	tempərænkoʊ
cypress	saɪprəs
sty	staɪ
bleach	bliːtʃ
communicative	kəmjuːnɪkətɪv
crook	krʊk
corrigible	kɒrɪdʒəbəl
bacteriological	bæktɪəriəlɒdʒɪkəl
actuary	æktʃuəri
